Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,hourly,employer_provided,min_salary,max_salary,avg_salary,company_txt,job_headquarters_city,same_location,company_age,python_yn,R_yn,spark_yn,aws_yn,excel_yn
Senior Data Scientist,$45K-$78K (Glassdoor est.),"Job Description
Managing 6 to 8 business lines Provide end to end analytical support for the given business lines with an objective of increasing marketing efficiencies / customer value Develop predictive models, behavioral segments and event triggers Build predictive models / behavioral segments / event triggers for x-sell / activation / retention / attrition control - models to meet minimum performance benchmark To be done for all product / business lines handled by the analyst Analyse portfolio for solving business problems / identifying new opportunities Work with business / campaign stakeholders to understand objective / problem statement, generate hypothesis to solve the objective / problem and run statistical analysis to validate the same Regular interaction with business / product / campaigns teams Work jointly with campaigns and business team to identify business problem, discuss analytical approach and explain the solution which has been developed.
Incumbent to lead the discussion with stakeholders Ensuring all new analytical solutions are utilized Work jointly with campaigns and business team to ensure that minimum 60% of analytical solutions developed in the FY are utilized for campaigns / on ground activities.
Seek feedback from campaigns and business which can be plugged back to the analytical solution Monitoring performance of predictive scorecards / solutions Monthly monitoring of performance of predictive scorecards / solutions and ensuring the performance is as per the internal benchmarks through regular enhancements of the solutions.

Skills
Strong logical, analytical & mathematical skills
Banking Product & Process Knowledge
Project Management Skills& ability to manage multiple projects simultaneously
Good Communication skills",3.6,"HDFC Bank
3.6",Mumbai,"Mumbai, India",10000+ employees,1995,Company - Public,Banks & Building Societies,Finance,₹500+ billion (INR),"State Bank of India, ICICI Bank, Axis Bank",0,0,45,78,61.5,"HDFC Bank
",Mumbai,1,25,0,0,0,0,0
CIEL/SEL/13651: Data Scientist,$50K-$110K (Glassdoor est.),"Job Description
Key points about the position are as below;
Hadoop - working knowledge

PL SQL
Python or R
Inferential Statistics
ML - must have implemented at least one algorithm
Visualisation - Tableau preferred, BI, Spotfire
Service Delivery, communication skills
Statistical education background
Production model experience using ML with any algorithm. Worked on real time projects

Job Responsibilities
Develop novel ways to help business partners achieve objectives through analysis & modelling
Think outside the box to identify & test new sources of information that unlock new business value
Curate and connect external data sets for broad enterprise-wide analytic usage
Be a storyteller to explain the ‘why & how’ of your data driven recommendations to cross-functional teams
Engineer features by using your business acumen to bin, aggregate, pivot or encode data for optimal results
Utilize machine learning to create repeatable, dynamic & scalable models
Have passion to advocate and educate on the value and importance of data driven decision making & analytical methods
Identify and develop long-term data science processes, frameworks, tools, and standards
Be a part of the team, collaborate, ask questions, engage and solicit feedback from other Data Scientists
Consultation
Collaborates with technical teams like development and infrastructure.
Able to explore, troubleshoot on niche technologies and provide automation solutions
Specific Job Experience or Skills Needed
Experience in basic statistical analysis, modelling, clustering and data mining techniques to identify trends and insights. Understanding / experience of CPG industry is desiable.
Mathematical or statistical background required
Ability to incorporate a variety of data sources in an analysis (HDFS, file, database, JSON, HTML, etc)
Understanding of data warehousing & databases is critical
Number sense, ability to identify questionable data, dig in & address it
Experience with Hadoop, Hive, and/or Spark a plus
Bias for action with ability to deliver outstanding results through task prioritization & time management
Exemplary organizational skills with attention to detail & accuracy
Experience with machine learning
Experience with data visualization tools
Experience writing complex SQL queries
Skill Name Mandatory Expert Intermediate Basic Comments
Databases Yes
SQL, Oracle, Any RDBMS Yes Yes Should have working knowledge of atleast one database
Hadoop - Hive, Impala No Only Know how
PL/SQL Yes Yes
Programming Languages
R, Python Yes (Any One) Yes
Inferential Statistics Yes Yes Hypothesis, p-value, R2, RMSE, MAPE etc",4.5,"CIEL HR Services
4.5",Bengaluru,"Bengaluru, India",201 to 500 employees,2015,Company - Private,Staffing & Outsourcing,Business Services,₹1 to ₹5 billion (INR),-1,0,0,50,110,80.0,"CIEL HR Services
",Bengaluru,1,5,1,0,1,0,0
Job Opening for DATA SCIENTIST,$60K-$99K (Glassdoor est.),"Job Opportunity for Data Scientist

Roles and Responsibilities:
Â 1. Execute the end to end ML processes (from data identification till insights discovery)
Assessing the quality & comprehensiveness of data
Data Pre-processing, modelling & post processing of data
Ability to identify insights from the data
Comfortable with statistical principles (like ANOVA, hypothesis test etc..) and apply
them with the data sets
6. Machine Learning: Able to work with algorithms â€“ understand, interpret and devise
your own algorithm for the business problem. Selection of right algorithms
(Regression, Classification,)
Experiences in Algorithms â€“ Neural network, Random Forest,
Measure the performance of the data science model using metrics & come out with
methods to improve he performance of the model
Experience in deploying ML models in the cloud â€“ AWS / MS Azure
Experience in handling sensors data, text data
Must have done project on Vehicle data analytics for automobile industry, Commercial Vehicle OEM, India

Requirements:Must have:
1. Data modelling Skills : SQL, Python, C, Tensor Flow
2. Experience : Minimum 5 years of relevant experience in Machine Learning
3. Projects : Minimum 3Â projects (not academic with Kaggle competitions,..)
in data science projects delivered to customers
4. Domain : Automotive/Manufacturing

Must have:
Education: ME / M Tech (from IIT / NIT)
Exp: 5 to 10 Years
Location: Chennai
Notice Period: Immediate or 15 Days.

Interested Candidates can share their Updated Profiles to
almas.unni@adrgrp.com,Â hr@adrgrp.com
or Call 044-48545680Â
00-10.00 Years
Masters in Technology (M.Tech/M.E/M.Sc)",-1.0,Andnr Soft Solutions Private Limited,Chennai,-1,-1,-1,-1,-1,-1,-1,-1,0,0,60,99,79.5,Andnr Soft Solutions Private Limited,-1,0,-1,1,0,0,1,0
Data Scientist-ONWARD,$130K-$206K (Glassdoor est.),"Data Scientist-ONWARD
Job Description


At Kimberly Clark, we believe in a truly diverse and inclusive culture and towards this end a brand new initiative – ONWARD, Career Restart Program has been recently launched .

The vision of the program is to broaden and diversify candidate talent pools by empowering experienced professionals to restart their careers, following a hiatus, with Kimberly Clark. Seasoned professionals (often women) with a career break are highly skilled and are an untapped pool of experienced talent. Through this program we will provide a road to re entry, strengthening our workforce diversity and maximizing women’s workforce participation.

If you think you qualify for this program and have the skills, check out the following open job with us-

IT Data Scientist- ONWARD

Job Description Summary

The ITS Data Scientist is responsible for integrating business, information, and technology into analytical models that help drive business performance and competitive advantage and providing the business with answers to questions. The role collaborates with Business, IT Functional Engineers and Platform architects to create value from varied data sources. Creating value from data requires a range of talents: from data integration and preparation, to architecting specialized computing/database environments, to data mining and intelligent algorithm development.

This role is viewed as an expert in making sense of complex data environments, encompassing both business data and process understanding and technical expertise. Leads in developing innovative, technical solutions to important, highly complex strategic and operating problems. Has strong knowledge in business and technical functions that are touch points with their area of expertise. Provides technical consulting on complex projects. Acts as a source of direction, training and guidance for other team members. Is knowledgeable in industry best practices in their area of expertise and uses resources outside of KC to deliver solutions.

Duties and Responsibilities:Job Details
Development of advanced analytics to help drive competitive advantage from data with accountabilities across multiple functional and technical areas with wide range of complexity.
The Data Scientist must understand complex data types (integrate, manipulate, prepare), know advanced analytics (appropriate techniques, interpret data and diagnose models, meet business requirements), and focus on the business outcomes (goals, constraints, decisions while communicating outcomes via presentations).
Develop models and algorithms that drive innovation throughout the organization. This may include marketing, supply chain, inventory planning and deployment, network planning, order routing, and order fulfillment and delivery.
Conduct advanced statistical analysis to provide actionable insights, identify trends, and measure performance.
Build learning systems that monitor data flows and react to changes in customer preferences, network constraints, and business objectives Collaborate with engineers to implement and deploy scalable solutions.
Provide thought leadership by researching best practices, conducting experiments, and collaborating with industry leaders.
Partners as a bridge between the business and the information management teams to make sure that the solution fits within the data management principals.
Coordinates data science implementations while leading design variances based upon business needs while ensuring artifacts and repositories are documented.
Manages engagements with vendors as they relate to evaluation, design and delivery of business capabilities.
Contributes to the evaluation and selection of software product standards Leader in industry representation, policy formation, User Groups, and strategic direction
Mentors others to complete Continuous Improvement (CI) initiatives; consults and shares knowledge across org; awareness of industry trends.
Education required/ preferred:
B.A. or B.S. in Information Technology, Data Science, or related field.
At least 8 years of IT experience and at least 4 years or more of work experience in data scientist discipline.
Deep knowledge of machine learning, statistics, optimization or related field.
Experience with R, Python, Matlab is required.
Experience building machine learning application in areas like time series forecasting, classification models, clustering models, multivariate regression models etc.
Experience in Microsoft Azure Stack in the Cloud with focus on Data Factory, Data Bricks, BLOBs, Data Lake Storage, ML Studio, Azure Analysis Services, Azure Data Warehouse, Power BI etc.
Experience working with large data sets and distributed computing tools a plus (Map/Reduce, Hadoop, Hive, Spark, Python, R, Gurobi, MySQL, etc.).
Excellent written and verbal communication skills along with strong desire to work in cross functional teams.
Consumer products experience in an online and/or retail/manufacturing environment is preferred.
Possess strong leadership skills and exhibit creative thinking to be able to come up with inventive solutions to solve business challenges.
Provide thought leadership while keeping up with industry trends and disseminating information across the organization.
Experience working with blended teams consisting of employees, vendors, and consultants with both onshore and offshore resources.
Strong Technical leadership of advanced analytics teams and vendors.
Extensive experience collaborating with Enterprise Architects and infrastructure engineers to identify, design, and implement highly complex, end-to-end solutions
Cultivates networking opportunities within the organization
Broad range of business and IT experiences; Has achieved technical and/or business certification(s).
Travel may include less than 10% of work time. Travel may also include travel via aircrafts and motor vehicles to various locations, if applicable. Varying working conditions may include prolonged sitting, typing and viewing computer/laptop screens, along with occasional bending, reaching, lifting, carrying, climbing, twisting, stooping, walking and standing.

Global VISA and Relocation Specifications:
K-C requires that an employee have authorization to work in the country in which the role is based. In the event an applicant does not have current work authorization, K-C will determine, in its sole discretion, whether to sponsor an individual for work authorization. However, based on immigration requirements, not all roles are suitable for sponsorship.
This role is available for local candidates already authorized to work in the role’s country only. K-C will not provide relocation support for this role.
Primary Location
IT Centre Bangalore GDTC
Additional Locations
Worker Type
Employee
Worker Sub-Type
Regular
Time Type
Full time",3.9,"Kimberly-Clark
3.9",Bengaluru,"Irving, TX",10000+ employees,1872,Company - Public,Consumer Products Manufacturing,Manufacturing,₹500+ billion (INR),"Procter & Gamble, Georgia-Pacific, Unilever",0,0,130,206,168.0,"Kimberly-Clark
",Irving,0,148,1,0,1,0,1
Data Analyst/Scientist,$61K-$119K (Glassdoor est.),"Founded in 1987 and listed on NASDAQ, our client is headquartered in the USA and has an annual turnover of over USD 2+ Billion. They are a leading provider of technology solutions for small, medium, enterprises throughout the North America, Europe and Asia. Their comprehensive expertise and proven experience in advanced technologies and consulting & implementation services makes them the preferred partner for many global MNC customers

As a Data Analyst/ Scientist you will be responsible for reviewing, analysing and for gaining insights from the data stored in the BI data cubes as well as position BI for future uses such as machine learning and predictive analytics of sales behaviors.

Ket Responsibilities and Qualifications/Skills
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state-of-the-art methods
Extending company’s data with third party sources of information when needed
Enhancing data collection procedures to include information that is relevant for building analytic systems
Processing, cleansing, and verifying the integrity of data used for analysis
Doing ad-hoc analysis and presenting results in a clear manner
Creating automated anomaly detection systems and constant tracking of its performance
Excellent understanding of machine learning techniques and algorithms, etc.
Experience with common data science toolkits
Great communication skills
Experience with data visualization tools such as Power BI
Experience with MS SQL databases and Analytics / OLAP Cube Development (Microsoft SSAS and MDX)
Proficiency in using query languages such as SQL
Good applied statistics skills, such as distributions, statistical testing, regression, etc.
Good scripting and programming skills
Data-oriented personality
Location: Gurgaon, India

Employment Term: Dedicated & Full Time",5.0,"itForte
5.0",Gurgaon,"New Delhi, India",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,0,61,119,90.0,"itForte
",New Delhi,0,-1,0,0,0,0,1
Lead Data Scientist,Employer Provided Salary:$100K-$140K,"To be a key member of the Analytics team, working closely with data scientist, data engineers as well as business users to develop, maintain and automate delivery of model pipelines in our infrastructure. In this role, the person is expected to take on critical tasks such as productionizing, deploying and testing of machine learning & analytics models. The person will work closely and report to the lead data scientist in the team.

In this role, you will:
Spend > 75% of your time coding and implementing re-usable Machine Learning frameworks
Work with data engineers to source, analyse and engineer features
Work with data scientists to develop, test and deploy Machine Learning models
Keep up to speed with the latest industry and technology developments on Machine Learning

Basic Qualifications:
A degree in Statistics, Machine Learning, Computer Science, Data Science or related field
Familiarity with at least one major Machine Learning frameworks: Tensorflow, Pytorch, Keras, Scikit-Learn, Spark ML, etc.
Familiarity with Python, SQL and Unix/Linux Commands
Familiarity with Dockers, Kubernetes, REST APIs, AWS or similar cloud services
Familiarity with Distributed/Cluster computing environment like Spark

Preferred Qualifications:
Overall, 14+ yrs experience in IT Industry
Proficiency in the mathematics underlying Machine Learning
Ability to present complex technical information in a clear and concise manner to a variety of audiences
Minimum of 3-5 years working on Machine Learning models deployment",3.6,"DBS Bank
3.6",India,"Singapore, Singapore",10000+ employees,1968,Company - Public,Banks & Building Societies,Finance,₹500+ billion (INR),"OCBC Bank, Citi, Standard Chartered Bank",0,1,100,140,120.0,"DBS Bank
",Singapore,0,52,1,0,1,1,0
Data Scientist / Analyst,$99K-$178K (Glassdoor est.),"If you are someone who always argues that data tells you everything and can speak numbers in your sleep, then you are it.

Requirements
Bachelor of Engineering in Computer Science, Math, Physics, Engineering, Statistics from Tier-1 college.
Development experience in SQL and any scripting language (Shell, Python, etc.)
Basic understanding of statistic and Experience manipulating large data sets through statistical software(ex R, Matlab etc).",4.0,"Adoro
4.0",Mumbai,"Munich, Germany",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,0,99,178,138.5,"Adoro
",Munich,0,-1,1,0,0,0,0
Senior Data Scientist,$86K-$137K (Glassdoor est.),"At Aera, we deliver the cognitive technology that enables the Self-Driving Enterprise™: a Cognitive Operating System™ that connects you with your business and autonomously orchestrates your operations. Aera's Cognitive OS leverages the best of artificial intelligence, machine learning, natural language processing, big data, and enterprise domain expertise to deliver Cognitive Automation at scale for some of the world's largest companies.

Aera Technology is looking for an expert Senior Data Scientist based in Pune, India. You will be working on new and challenging data science problems. This is the chance to be part of Aera's growing Data Science team, led by one of Aera's longest-tenured Engineering leaders!
Responsibilities
You will be responsible for designing, implementing, monitoring and maintaining our machine learning systems that powers the Aera platform
You will be working in a highly-collaborative environment with other experts in data science and engineering
Transform business problems into data problems
Research and build statistical/machine-learning models
Perform Exploratory Data Analysis and Statistical Analysis; clearly present the results of an analysis to customers and management
Collaborate with other team members to build data-science products and services using the Aera platform
About You
Master’s Degree in Computer Science, Mathematics, Statistics or a related quantitative field with a focus on Machine Learning or Deep Learning. Ph.D. preferred
7+ years of professional experience as a Machine Learning Engineer/Data Scientist; in a product development setting
Hands-on experience with software development, including translating ML models into scalable production services
Good intuitive understanding of machine learning algorithms and practical experience building models with incremental/iterative approach
Strong in Python
Experience in Full-Cycle Data Science projects
Experience in implementing machine learning algorithms using APIs/libraries from scikit-learn, H2O, MLlib and TensorFlow
Hands-on experience with software development, including translating ML models into scalable production services
Experience in working with large data sets and pipelines, distributed systems for machine learning using frameworks such as Apache Spark
Excellent verbal and written communication skills
You take complete ownership of your work and are self-driven
At Aera, we're on a mission to solve the biggest, most intractable challenges in the world of enterprise software. We envision the rise of the Self-Driving Enterprise: a more autonomously functioning business with a central operating system that connects and orchestrates business operations. Our Cognitive Operating System is increasingly used by the world's largest companies to fundamentally transform their organizations and how work is done.

If you share our passion for building the next generation of enterprise software, and deploying it for the most sophisticated customers in the world, you’ve met your match. Headquartered in Mountain View, California, we're growing fast, with teams in Mountain View and San Francisco (California), Bucharest and Cluj-Napoca (Romania), Paris (France), Munich (Germany), London (UK), Pune and Bangalore (India), Sydney (Australia) and Singapore. So join us, and let’s build the future of work together!",3.6,"Aera Technology
3.6",Pune,"Mountain View, CA",201 to 500 employees,2017,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Elementum, Qlik",0,0,86,137,111.5,"Aera Technology
",Mountain View,0,3,1,0,1,0,1
Data Engineer - Business Data Technologies,$37K-$100K (Glassdoor est.),"Amazons eCommerce Foundation (eCF) organization is responsible for the core components that drive the Amazon website and customer experience. Serving millions of customer page views and orders per day, eCF builds for scale.
As an organization within eCF, the Business Data Technologies (BDT) group is no exception. We collect petabytes of data from thousands of data sources inside and outside Amazon including the Amazon catalog system, inventory system, customer order system, page views on the website and Alexa systems. We also support Amazon subsidiaries such as IMDB and Audible. We provide interfaces for our internal customers to access and query the data hundreds of thousands of times per day, using Amazon Web Services (AWS) Redshift, Hive, and Spark. We build scalable solutions that grow with the Amazon business.

BDT is growing, and the data processing landscape is shifting. Our data is consumed by thousands of teams across Amazon including Research Scientists, Machine Learning Specialists, Business Analysts and Data Engineers. Amazon.com is seeking an outstanding Data Engineer to join the BDT Content team. The BDT Content team manages the core Amazon business data from hundreds of source systems. Amazon.com has culture of data-driven decision-making, and demands business intelligence that is timely, accurate, and actionable. If you join the Amazon.com BDT Content team, your work will have an immediate influence on day-to-day decision making at Amazon.com.

Responsibilities
Amazon.com Business Intelligence is a fast paced environment where every day brings new challenges and new opportunities. As a Data Engineer working on the analytics platform, you will be implementing and supporting the analytic technologies that give our customers timely, flexible and structured access to their data. You will be challenged with a variety of tasks, ranging from server administration to metadata modeling to UI design. You will interact with customers to gather requirements and structure solutions.Design, implement and drive adoption of new analytic technologies and solutions. Promote industry standard best practices. Interface with business customers, gathering requirements and gaining a deep-dive understanding of key datasets.Tuning application and query performance against large, complex data structures.
eCommerce Platform Services

Basic Qualifications

· A desire to work in a collaborative, intellectually curious environment.
· Degree in Computer Science, Engineering, Mathematics, or a related field and 4-5+ years industry experience

Must have one year of experience in the following skill(s):
· Developing and operating large-scale data structures for business intelligence analytics using: ETL/ELT processes; OLAP technologies; data modeling; SQL;
· Experience with at least one relational database technology such as Redshift, Oracle, MySQL or MS SQL
· Experience with at least one massively parallel processing data technology such as Redshift, Teradata, Netezza, Spark or Hadoop based big data solution



Preferred Qualifications


· Industry experience as a Data Engineer or related specialty (e.g., Software Engineer, Business Intelligence Engineer, Data Scientist) with a track record of manipulating, processing, and extracting value from large datasets.
· Coding proficiency in at least one modern programming language (Python, Ruby, Java, etc)
· Experience building/operating highly available, distributed systems of data extraction, ingestion, and processing of large data sets
· Experience building data products incrementally and integrating and managing datasets from multiple sources
· Query performance tuning skills using Unix profiling tools and SQL
· Experience leading large-scale data warehousing and analytics projects, including using AWS technologies Redshift, S3, EC2, Data-pipeline and other big data technologies
· Experience providing technical leadership and mentor other engineers for the best practices on the data engineering space
· Linux/UNIX including to process large data sets.
· Experience with AWS",4.2,"Amazon
4.2",Hyderabad,"Seattle, WA",10000+ employees,1994,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Walmart",0,0,37,100,68.5,"Amazon
",Seattle,0,26,1,0,1,1,0
Senior Data Scientist,$58K-$111K (Glassdoor est.),"Data Science @ Dream11
Data Science at Dream11 comprises of enthusiastic young scientists thriving to derive value from data continuously. Data Science team focuses on product and user analytics by integrating data from multiple sources streaming at a rate of ~100 GB/day. The team has developed state-of-art solutions for developing automated contests, data driven risk prevention model, risk aversion, recommendation systems to enhance product and user experience.
Your Role:
You will use data science, behaviour psychology and sports analytics to help Dream11 be more fun, social and rewarding. Join us if you believe that data science can revolutionise the world of sports.
Applying rigorous experimentation and iterative analytics to steer the improvements of our products, while implementing machine learning and artificial intelligence
Creating algorithms to extract information from a large data set to perform statistical analysis and analyse the same to create predictive models for consumer behaviour
Establishing scalable, efficient, automated processes for model development, model validation and model implementation
Giving a strategic perspective to our teams and providing business understanding to the organization based on your data analysis
Identifying emerging trends and opportunities for future growth
Must Have:
Love sports and data. You need to eat, breathe and sleep data. For you, everything has to be measured and data-driven
Are an expert at data visualization and presentation
Have a strong background in statistical concepts and machine learning models
Have 4+ years of work experience with large volumes of data preferably in e-commerce
Have a formal education in relevant fields such as stats, computer science or applied math
Good to Have:
Experience of working in an agile environment
Previous experience at a fast growing consumer internet startup
Dream Sports is a sports technology company with brands such as Dream11, FanCode, DreamX, DreamSetGo and DreamPay in its portfolio. Dream Sports is executing its vision of ‘Make Sports Better’ by providing multiple avenues for fans to deeply engage with the sports they love through fantasy sports, content, commerce, experiences and events, among others.
Founded in 2008 by Harsh Jain and Bhavit Sheth, the company has been ranked #10 among India’s Great Mid-Size Workplaces in 2019 and was recognised as one of the top 10 innovative companies in India by Fast Company in 2019. Kalaari Capital, Think Investments, Multiples Equity, Tencent and Steadview Capital are the marquee investors in Dream Sports.",3.5,"Dream Sports
3.5",Mumbai,"Mumbai, India",51 to 200 employees,2012,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,-1,0,0,58,111,84.5,"Dream Sports
",Mumbai,1,8,0,0,0,0,0
Senior Data Scientist- AI,$72K-$133K (Glassdoor est.),"Description:
Background:
Lymbyc is the first and currently the only player, in the predictive engine-based self-service analytics product space for end business users. We have created the world’s first data scientist, Leni, capable of understanding plain English queries from user, and autonomously being able to take decisions ranging from data selection to algorithm selection and finally visualisation and narratives, without any human intervention. And now we are embarking on bringing explainable component to our AI based solutions, to make the business decisions simpler, easier and adaptable to larger stakeholders.

By way of our acquisition, we at Lymbyc now are working full tilt with LTI’s global reach to take Leni to the world’s major businesses.

Description:
We need ace data scientists who can develop best in class predictive models, machine learning models and deep learning models and at the same time they should be able to explain the decisions taken by the models automatically through plain simple English language. The explainable elements should not be limited to the numbers and formulas, there must be a bit of personalization also to understand the context of the problem.

Roles and Responsibilities:
Passion for learning new technologies and be up to date with the scientific research community.
Work in technical teams in development, deployment, and application of machine learning solutions, leveraging technical components and explaining the modelling decisions
Take responsibility for insights, reports and explanability of the decisions taken by predictive models
Responsible for taking an idea from concept to production thoroughly with feedback from all stakeholders.

Qualification:
Masters’ in Computer Science/M. tech/PhD/Statistics/Econometrics/Applied Mathematics/Applied Statistics/Operations Research is a must
Hands on Experience with data mining or machine learning, deep learning, computer vision, natural language processing
Hands on Experience in developing deep learning models and explaining the results of deep learning models in a business-friendly manner

Skills Required:
Must have minimum of 5-7 years of industry experience in developing data science models.
Deep understanding and experience in the field of Machine Learning, Deep Learning and statistical learning
The person should be excellent at Classification (logistic regression, svm, decision tree, random forest, neural network), Regression (linear regression, decision tree, random forest, neural network), Classical optimisation (gradient descent, newton rapshon, etc), Graph theory (network analytics), Heuristic optimisation (genetic algorithm, swarm theory)
Should be strong at Deep leaning (CNN, LSTM, RNN, Bi-LSTM)
Must have thorough mathematical knowledge of correlation/causation, decision trees, classification and regression models, recommenders, probability and stochastic processes, distributions, priors and posteriors.
Skilled at scientific programming languages such as Python, R, Matlab and writing deployable code into production.
Understand the model lifecycle of cleansing/standardizing raw data, feature creation/selection, writing complex transformation logic to generate independent and dependent variables, model selection, tuning, A/B testing and generating production ready code.
Knowledge of Numerical optimization, Linear/Non-linear/Integer programming, Statistics, Combinatorial optimization is a plus.
Familiarity with R, Apache Spark (Scala, Python), PyMC3/theano/tensorflow/Keras and other scientific python/R modules is a must.
AI skillsets – hands-on Machine learning and Deep Learning algorithms and platforms, neural networks in any, or all the following areas, specifically, in Data & Analytics use cases
Language – Natural Language Processing, machine translation, emotion detection, language detection, classification
Vision – computer vision, object recognition/tracking, face/gender/age/emotion recognition, OCR/handwriting recognition
Knowledge and experience in some of the key AI platforms will be important, e.g. IBM Watson, Microsoft Azure, Google Api.Ai, Facebook Wit.Ai, Chatbots using Microsoft Bot Framework
Knowledge and experience of key machine learning and deep learning framework, e.g. Keras, TensorFlow, Caffe, CNTK, Jiraffe, MXNet and PyTorch commercial technologies/platforms, etc",3.5,"Lymbyc Solutions
3.5",Bengaluru,"Bengaluru, India",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,0,72,133,102.5,"Lymbyc Solutions
",Bengaluru,1,-1,1,0,1,0,1
Data Scientist- AI,$56K-$91K (Glassdoor est.),"Description:
Lymbyc is the first and currently the only player, in the predictive engine-based self-service analytics product space for end business users. We have created the world’s first data scientist, Leni, capable of understanding plain English queries from user, and autonomously being able to take decisions ranging from data selection to algorithm selection and finally visualisation and narratives, without any human intervention. And now we are embarking on bringing explainable component to our AI based solutions, to make the business decisions simpler, easier and adaptable to larger stakeholders.

By way of our acquisition, we at Lymbyc now are working full tilt with LTI’s global reach to take Leni to the world’s major businesses.

Descriptions

We need ace data scientists who can develop best in class predictive models, machine learning models and deep learning models and at the same time they should be able to explain the decisions taken by the models automatically through plain simple English language. The explainable elements should not be limited to the numbers and formulas, there must be a bit of personalization also to understand the context of the problem.

Roles and Responsibilities:
Passion for learning new technologies and be up to date with the scientific research community.
Work in technical teams in development, deployment, and application of machine learning solutions, leveraging technical components and explaining the modelling decisions
Take responsibility for insights, reports and explanability of the decisions taken by predictive models
Responsible for taking an idea from concept to production thoroughly with feedback from all stakeholders.

Qualification:
Masters’ in Computer Science/M. tech/PhD/Statistics/Econometrics/Applied Mathematics/Applied Statistics/Operations Research is a must
Hands on Experience with data mining or machine learning, deep learning, computer vision, natural language processing
Hands on Experience in developing deep learning models and explaining the results of deep learning models in a business-friendly manner

Skills Required:
Must have minimum of 3-5 years of industry experience in developing data science models.
Deep understanding and experience in the field of Machine Learning, Deep Learning and statistical learning
The person should be excellent at Classification (logistic regression, svm, decision tree, random forest, neural network), Regression (linear regression, decision tree, random forest, neural network), Classical optimisation (gradient descent, newton rapshon, etc), Graph theory (network analytics), Heuristic optimisation (genetic algorithm, swarm theory)
Should be strong at Deep leaning (CNN, LSTM, RNN, Bi-LSTM)
Must have thorough mathematical knowledge of correlation/causation, decision trees, classification and regression models, recommenders, probability and stochastic processes, distributions, priors and posteriors.
Skilled at scientific programming languages such as Python, R, Matlab and writing deployable code into production.
Understand the model lifecycle of cleansing/standardizing raw data, feature creation/selection, writing complex transformation logic to generate independent and dependent variables, model selection, tuning, A/B testing and generating production ready code.
Knowledge of Numerical optimization, Linear/Non-linear/Integer programming, Statistics, Combinatorial optimization is a plus.
Familiarity with R, Apache Spark (Scala, Python), PyMC3/theano/tensorflow/Keras and other scientific python/R modules is a must.
AI skillsets – hands-on Machine learning and Deep Learning algorithms and platforms, neural networks in any, or all the following areas, specifically, in Data & Analytics use cases
Language – Natural Language Processing, machine translation, emotion detection, language detection, classification
Vision – computer vision, object recognition/tracking, face/gender/age/emotion recognition, OCR/handwriting recognition
Knowledge and experience in some of the key AI platforms will be important, e.g. IBM Watson, Microsoft Azure, Google Api.Ai, Facebook Wit.Ai, Chatbots using Microsoft Bot Framework
Knowledge and experience of key machine learning and deep learning framework, e.g. Keras, TensorFlow, Caffe, CNTK, Jiraffe, MXNet and PyTorch commercial technologies/platforms, etc",3.5,"Lymbyc Solutions
3.5",Bengaluru,"Bengaluru, India",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,0,56,91,73.5,"Lymbyc Solutions
",Bengaluru,1,-1,1,0,1,0,1
